"id","date","buyer_id","buyer_name","fisher_id","total_price"
"10b6fc8d-80e1-4681-8353-ff6a4e50396e","2021-07-30T13:28:24",431,"siisa","e5a592c16e71",1125000
"46676196-b5ed-41c0-b086-4f27c717ce58","2021-07-30T13:27:19",431,"siisa","f7d9f4584cca",160000
"f2158e1f-9a5f-431e-8286-2cb9729a34d4","2021-07-30T13:27:00",431,"siisa","300b96b58b30",1250000
"c19864c4-6716-4554-9f90-0ab350e199fe","2021-07-30T13:26:40",431,"siisa","300b96b58b30",2e+05
"652777a4-de05-427e-bcdd-d9dd92a80c99","2021-07-30T13:26:19",431,"siisa","ffabd06b6bdf",1e+06
"cd112253-f90a-4281-b231-c900084eeb8c","2021-07-30T13:26:00",431,"siisa","5e344c1e40d1",1e+06
"94279125-9f4c-473e-a010-0efb49053b63","2022-01-03T13:01:36",431,"siisa","300b96b58b30",276000
"6f9f0f82-d832-4857-aef1-a7fc4b72e0e5","2021-07-28T21:16:22",431,"siisa","79c48121f227",50000
"bc670513-200c-462d-b98a-bffb0e5b1222","2021-07-28T21:16:03",431,"siisa","ffabd06b6bdf",680000
"1a11b3d3-2e48-4d93-b9ee-e5fb6b3f405a","2021-07-28T21:14:47",431,"siisa","300b96b58b30",3e+05
"37073aae-6c58-42ae-aa7d-e16c64f9032b","2021-07-28T21:13:16",431,"siisa","c3013cac006b",1e+06
"141186f0-544c-4f11-becc-d08cfe7420f8","2021-07-28T21:13:02",431,"siisa","6f87a1183920",2e+06
"fbf2e5f9-640b-411d-907c-b9531adeaea2","2021-07-28T21:12:46",431,"siisa","eee9f31e4b89",1e+05
"7fc82519-93b9-4717-9b41-d0e855dd0ebc","2021-07-28T21:12:31",431,"siisa","e5a592c16e71",1e+06
"1ca9650d-8249-4292-bd5d-be51f5ee227e","2021-07-27T13:44:53",431,"siisa","6f87a1183920",2250000
"0fb5f20b-8caf-4a1f-8142-8a8c5bb46585","2021-07-27T13:44:30",431,"siisa","79c48121f227",250000
"39dd9572-a814-40fd-b831-a4e880307177","2021-07-27T13:44:06",431,"siisa","ffabd06b6bdf",6e+05
"dc8b8b92-7476-4a77-9fbc-00e2f335934b","2021-07-27T13:43:47",431,"siisa","5e344c1e40d1",380000
"2dc2a4d8-7068-4b09-a36c-36aa07ce57f4","2021-07-27T13:43:31",431,"siisa","f7d9f4584cca",320000
"46abb243-1a12-4e70-af1f-14b52ab776cc","2021-07-27T13:42:50",431,"siisa","300b96b58b30",1e+06
"674e8cf3-7318-4517-afc2-bddf50aa124c","2021-07-27T13:42:34",431,"siisa","eee9f31e4b89",4e+06
"4353df30-a463-496c-aaee-217e4ba5f505","2021-07-27T13:42:17",431,"siisa","e5a592c16e71",3e+06
"595d5022-6c3b-4e7f-8cfe-3d2fc14a29c5","2021-07-26T07:54:54",431,"siisa","9b1c30d369a1",2e+06
"41692c09-0a25-4cfd-b5cb-4c5a7e5fd719","2021-07-26T07:54:37",431,"siisa","c3013cac006b",2200000
"924f2744-1f6a-4038-83bd-84300d38336a","2021-07-26T07:52:16",431,"siisa","300b96b58b30",1200000
"a83c4b1f-c6ab-4dc7-958b-5bf046d602f2","2021-07-26T07:51:41",431,"siisa","6f87a1183920",137500
"0f436ac8-4b7d-4a5d-9815-8ddbafb0feb8","2021-07-26T07:51:22",431,"siisa","f7d9f4584cca",1e+05
"b886c8e1-7e8d-4575-85b1-83f736c4f96f","2021-07-25T06:46:16",431,"siisa","e5a592c16e71",750000
"d5fece21-1dfa-435d-9990-1b516eddbbb5","2021-07-25T06:40:49",431,"siisa","ffabd06b6bdf",1400000
"7b3e3ed2-1902-4c77-8921-77226415da52","2021-07-25T06:40:35",431,"siisa","5e344c1e40d1",6e+05
"efe06672-2a59-45be-9b2e-871eb7fa8c9c","2021-07-25T06:40:16",431,"siisa","f7d9f4584cca",1040000
"49f329de-f563-482e-8a6f-c65f1ad222d9","2021-07-25T06:39:30",431,"siisa","6f87a1183920",4e+06
